"Data Source","World Development Indicators",

"Last Updated Date","2020-02-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Malta","MLT","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","87.2861328125","","","","","","","","","","89.2426376342773","","","","","","","","","","93.50425","","","","","","94.79004","","","","","","","95.98872","",
"Myanmar","MMR","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","71.6308670043945","","","","","","","","","","","","","","","","","86.41518","","","","","","","","","","","","","","","","71.84699","","","",
"Middle East & North Africa (excluding high income)","MNA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","24.7147808074951","25.2030906677246","25.710880279541","26.2720603942871","27.0640697479248","27.5243091583252","28.3136901855469","29.1500301361084","30.0608005523682","30.9752292633057","31.9622993469238","33.1523208618164","34.366081237793","35.5018310546875","36.8454513549805","37.8921508789063","39.1571006774902","40.4007797241211","43.3494606018066","44.877799987793","46.0939407348633","46.6899909973145","48.0496101379395","50.0624198913574","51.9076118469238","52.9770011901855","54.4245910644531","55.817211151123","57.1450805664063","58.4931793212891","58.8871688842773","62.1993293762207","63.4455490112305","","64.1495819091797","64.5232009887695","65.4095993041992","65.4260864257813","66.54257","66.81986","67.48462","67.99404","68.58886","69.52295","67.92356","69.37099","69.41151","",
"Montenegro","MNE","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","83.2354583740234","","","","","","","","","","97.7760467529297","","","","","","","","","","","","96.31887","","","","","","","","97.50051","","","","","","","98.27135","",
"Mongolia","MNG","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.5288","","","","","","","","","","98.33663","","","","","","","","98.64889","",
"Northern Mariana Islands","MNP","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","12.0965299606323","","","","","","","","","","","","","","","","","24.9641990661621","","","","","","33.19396","","","","","","36.45228","","","","","","43.06246","","50.29514","","",
"Mauritania","MRT","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.41736","","","","","","","35.34843","","","","","","","","","","43.35439","","",
"Mauritius","MUS","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.660888671875","","","","","","","","","","80.50003","","","","","","","","","","","86.65807","88.97935","89.05094","90.28332","90.65402","90.98055","","89.36638","",
"Malawi","MWI","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.523021697998","","","","","","","","","","","53.9971199035645","","","","","","","","","","","","51.25197","","","","55.13099","55.20411","","","","",
"Malaysia","MYS","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","61.2485008239746","","","","","","","","","","","77.283088684082","","","","","","","","","85.35422","","","","","","","","","","90.74768","","","","","","91.06836","","","",
"North America","NAC","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Caledonia","NCL","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","90.310791015625","","","","","","","","","","","","","92.0734405517578","","","","","","","95.4653015136719","","","","","","","","","","","","","","","","","","97.5","","","","","",
"Niger","NER","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.39935","","","","15.08414","","","","","","","22.55129","","","","","","","",
"Nigeria","NGA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.7291984558105","","","","","","","","","","","","43.32205","","","","","41.38676","","","","","","","","","","52.65648","",
"Nicaragua","NIC","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.60166","","","","77.91604","","","","","","","","","","82.77935","","","","",
"Netherlands","NLD","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","9.15312004089355","","","","","","","","","","17.3817901611328","","","","","","","","","","34.88676","","","","","","","","","","48.83759","","","","","","","59.72443","",
"Nauru","NRU","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.53171","","","","","80.87226","","81.80323","","","","88.9267","86.03721","90.94416","92.2256","92.69399","",
"Other small states","OSS","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","66.998176574707","67.3154296875","67.7154388427734","68.3273315429688","69.4053268432617","70.1246032714844","70.6465225219727","71.1139297485352","71.5628662109375","72.208381652832","72.3407516479492","72.7682495117188","73.4530487060547","74.0774993896484","74.8816528320313","75.5306015014648","75.6197891235352","76.1879806518555","77.0905075073242","77.9078979492188","78.4094467163086","78.8802185058594","78.6403274536133","77.8145904541016","78.9626083374023","78.19873046875","78.37848","79.08935","79.50647","79.84627","80.34852","81.24221","81.21255","81.40992","81.74337","",
"Pakistan","PAK","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","14.7715501785278","","","","","","","","","","","","","","","","","29.0438404083252","","","","","","","35.36752","39.61323","","40.08118","40.31462","41.01553","41.97539","43.07189","41.97494","44.28342","","","46.46767","","",
"Panama","PAN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","88.0465316772461","","","","","","","","","","88.2148513793945","","","","","","","","","","91.24718","","","","","","","","","","93.48526","","","","","","","","94.88172","",
"Peru","PER","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","73.8583374023438","","","","","","","","","","","","81.6587524414063","","","","","","","","","","","82.06262","82.45437","83.45487","84.64688","","","","","90.66883","","90.44918","91.24653","91.18853","91.27013","91.70311","",
"Philippines","PHL","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","82.7621536254883","","","","","","","","","","93.1807174682617","","","","94.5386505126953","","","","","","92.65491","","","93.56453","","","","","95.82563","","","","","96.78736","","98.24175","","","","",
"Palau","PLW","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","90.5032424926758","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.52794","","96.34015","","","","",
"Papua New Guinea","PNG","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.91774","","","","","","","","","","57.9","","","","","","","","","",
"Poland","POL","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","98.2519836425781","","","","","","","","","","98.2519836425781","","","","","","","","","","98.2519836425781","","","","","","","","","","98.25198","","","","","","","","","","","",
"Pre-demographic dividend","PRE","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","36.652400970459","37.4308586120605","38.1482009887695","38.8231010437012","39.5642585754395","40.6010093688965","40.5699005126953","41.2537612915039","41.9640502929688","42.5738410949707","43.5055084228516","44.689151763916","45.4013481140137","46.3702583312988","44.5559387207031","45.6084403991699","46.384391784668","47.185920715332","48.245288848877","47.8615493774414","46.5730285644531","46.1765403747559","45.7780494689941","45.3793106079102","45.94763","48.23761","49.73868","49.88911","50.88812","51.73806","52.75926","53.88341","54.83552","",
"Puerto Rico","PRI","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","85.850341796875","","","","","","","","","","89.73095703125","","","","","","","","","","","","","","","","","","","","92.53015","","","","","","","92.39002","","",
"Korea, Dem. People’s Rep.","PRK","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.99761","","","","","","","","","","","",
"Portugal","PRT","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","74.6079864501953","","","","","","","","","","84.6582107543945","","","","","","","","","","","","","","","","","","","","92.86077","","","","","","","95.07252","",
"Paraguay","PRY","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","75.8529815673828","","","","","","","","","","88.558708190918","","","","","","","","","","","","","","","93.45327","92.49443","93.14401","92.92574","","93.58785","94.46626","94.2148","94.87442","93.83505","","93.53171","",
"West Bank and Gaza","PSE","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.7266235351563","","","","","","","87.95174","","89.757","90.46518","90.09906","91.70453","92.1728","92.61618","93.56538","94.12609","94.40729","94.85377","95.20791","","95.74195","",
"Pacific island small states","PSS","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.3891830444336","85.4372177124023","85.6620178222656","85.8849182128906","86.0975494384766","86.3121032714844","86.5342788696289","","","","","","","","","","","","","","","88.77012","88.81986","","",
"Post-demographic dividend","PST","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","72.4589462280273","","","","","","","","","","","80.8886795043945","","","","","","","88.60922","","","90.43612","92.66382","92.91018","","","","91.72963","92.4524","","94.20704","94.71151","","",
"Romania","ROU","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.9826889038086","","","","","","","","","","96.26632","","","","","","","","","98.20521","","","","","","","98.59977","",
"Russian Federation","RUS","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.758171081543","","","","","","","","","","","","","99.22836","","","","","","","","99.64778","","","","","","","","99.73411","",
"Rwanda","RWA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","26.573579788208","","","","","","","","","","","","","","","","","","","","","","59.75034","","","","","","","","","","61.54861","","64.66449","","66.13744","","","","69.39454","",
"South Asia","SAS","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","21.3674602508545","21.3708305358887","22.1063709259033","22.8594093322754","23.6218204498291","24.3665199279785","24.6000308990479","25.8577098846436","26.6507701873779","27.4554996490479","28.273380279541","29.1022396087646","29.9441604614258","29.9343395233154","30.8582592010498","31.7686405181885","32.4329605102539","33.5533294677734","34.4697799682617","35.3998413085938","36.354808807373","37.3318099975586","38.3171310424805","42.8932189941406","43.9023590087891","44.9304313659668","45.7140617370605","46.9660415649414","47.8342895507813","48.8632583618164","48.053050994873","49.336181640625","50.0149192810059","51.6854095458984","52.7036285400391","55.7265","56.84257","57.46891","58.45438","59.46374","60.55537","62.13805","63.05277","63.72935","",
"Saudi Arabia","SAU","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.2778396606445","","","","","","","","69.29119","","","","76.33516","","","","","","","","","91.36925","","","","92.7072","","",
"Sudan","SDN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.1464","","","","","","","","46.69963","","","","","","","","","","56.06323","",
"Senegal","SEN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.8632698059082","","","","","","","","","","","","","","29.24734","","","","32.98758","","","38.66625","","40.42492","","33.5966","","","","39.79856","","",
"Singapore","SGP","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","73.9685363769531","","","","","","","","","","83.0268478393555","","","","","","","","","","88.64518","","","","","","","","","","93.77481","94.0684","94.35959","94.64199","94.91132","95.19065","95.44789","95.68953","95.91941","",
"Solomon Islands","SLB","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69","","","","","","","","","","69","","","","","","","","","","",
"Sierra Leone","SLE","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.15893","","","","","","","","","24.85668","","","","","34.85203","",
"El Salvador","SLV","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.2805328369141","","","","","","","","","","","","","","81.00382","79.66213","81.3595","81.81795","82.30802","83.01564","","84.67035","","86.2171","86.32642","86.67364","","",
"San Marino","SMR","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.90191","",
"Somalia","SOM","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","3.68717002868652","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.74911","","","","","98.22828","","97.54816","",
"Sub-Saharan Africa (excluding high income)","SSA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","38.9863014221191","39.3642997741699","40.0674095153809","40.7188606262207","41.233211517334","41.9974708557129","42.7727203369141","43.0164909362793","43.7267112731934","44.6332397460938","45.1541404724121","46.0507698059082","47.1578407287598","47.8778991699219","48.7986106872559","47.3999290466309","48.4441986083984","48.4997711181641","49.2747192382813","50.850399017334","50.0945014953613","49.1481018066406","49.6425590515137","49.4585990905762","50.5182914733887","51.03948","53.07256","54.49346","54.91917","55.76808","56.62408","57.60571","58.09339","58.7967","",
"South Sudan","SSD","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.18638","","","","","","","","","","28.86426","",
"Sub-Saharan Africa","SSF","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","38.9937210083008","39.3717613220215","40.074821472168","40.7262916564941","41.240650177002","42.0048789978027","42.780101776123","43.0238494873047","43.7340393066406","44.6404113769531","45.1613388061523","46.0578308105469","47.1647186279297","47.8846702575684","48.8052291870117","47.4068412780762","48.4510612487793","48.5066604614258","49.2816200256348","50.8570785522461","50.1012992858887","49.1549301147461","49.649169921875","49.4650611877441","50.5244483947754","51.04543","53.07815","54.49878","54.92437","55.77309","56.6289","57.61033","58.09787","58.80101","",
"Small states","SST","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","73.8779220581055","74.3078689575195","75.073600769043","75.5924301147461","75.9931869506836","76.3010635375977","76.6076126098633","77.0535507202148","77.1450500488281","77.4900512695313","78.0058822631836","78.487060546875","79.0917129516602","79.4817123413086","79.7020111083984","80.1595611572266","80.8484420776367","81.4751663208008","81.8790969848633","82.2592468261719","82.1133880615234","81.6617431640625","82.5159378051758","81.9984817504883","82.15936","82.69034","82.95198","83.13483","83.5122","84.16215","84.13873","84.27758","84.50717","",
"Sao Tome and Principe","STP","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","42.3633804321289","","","","","","","","","","61.9204788208008","","","","","","","","","","77.94923","","","","","","","60.08303","","","","85.4417","","","","","","89.51573","",
"Suriname","SUR","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.19744","","","","93.76537","","94.00354","","90.99791","","","","","","92.71206","",
"Slovak Republic","SVK","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.4537506103516","","","","","","","","","","","","","99.6","","","","","","","","","","99.6","","","","","",
"Sweden","SWE","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","53.665958404541","","","","","","","","","","65.2228775024414","","","","","","","","","","","","","","80.32875","","","","","","","","","","82.44755","","","","","","","","88.54269","",
"Sint Maarten (Dutch part)","SXM","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.4893035888672","","","","","","","88.5866012573242","","","","","","","","92.25898","","","","","","","","94.44898","","","","","","","","96.3502","",
"Syrian Arab Republic","SYR","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","37.0591583251953","","","","","","","","","","","","","","","","","","","","","74.24044","","73.62656","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.59182977676392","","","","","","","12.79642","","","","17.98058","","","","","","","","","","","13.93341","13.95523","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","49.4967498779297","49.7248191833496","51.1728210449219","52.7218894958496","53.4842796325684","55.652961730957","56.8225402832031","58.5699195861816","59.9901008605957","61.3454284667969","62.5608901977539","64.078239440918","69.9984817504883","70.9955215454102","71.1012802124023","72.6367568969727","73.3756103515625","74.0913696289063","74.8570327758789","75.6142272949219","76.3658905029297","84.5728073120117","85.1158599853516","85.6060562133789","86.2833709716797","86.6876525878906","87.2432098388672","87.8189086914063","88.5486526489258","89.0534133911133","89.6481628417969","91.222541809082","91.5888595581055","92.0657272338867","92.25185","92.12622","92.43222","92.57102","93.18206","93.42771","93.60308","93.89924","94.11664","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","91.5255508422852","92.5063705444336","92.7804565429688","92.9709091186523","93.2094573974609","93.4071578979492","93.556266784668","93.7989883422852","93.9275817871094","94.0940628051758","94.2605361938477","94.4267730712891","94.5963668823242","94.8471984863281","95.0081634521484","95.4913482666016","95.5896377563477","95.6034927368164","95.7032775878906","95.8202514648438","95.9223327636719","96.1151885986328","96.3428192138672","96.3036422729492","96.4421691894531","96.4904937744141","97.2561187744141","97.64685","97.9796","98.15653","98.22636","98.2668","98.30638","98.46863","98.43509","98.50061","",
"Togo","TGO","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.45329","","","","","","44.37663","","","43.6069","","47.97739","","","","51.24178","","","","",
"Thailand","THA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","83.8933486938477","","","","","","","","","","","","","","","","","","","","90.51602","","","","","91.52957","","","","","96.42705","","","92.24916","","91.19193","","","","",
"Tajikistan","TJK","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.6417999267578","","","","","","","","","","","99.22123","","","","","","","","","","","","","","99.7","","","","","",
"Turkmenistan","TKM","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.2617721557617","","","","","","","","","","","","","","","","","","","99.6","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","74.9357299804688","74.9580001831055","75.4308090209961","75.973258972168","76.5633926391602","77.1083984375","77.7341003417969","78.1638336181641","78.6789169311523","79.1994705200195","79.7089767456055","80.2040405273438","80.6861114501953","80.9673461914063","81.5951538085938","82.1734390258789","82.6930389404297","83.2878036499023","83.9735488891602","84.6687393188477","85.2519989013672","85.8937072753906","86.2936706542969","86.6078033447266","87.1769027709961","87.5449600219727","87.8774566650391","87.9043579101563","88.0941772460938","88.9264373779297","88.937858581543","89.4775314331055","89.3528518676758","90.0964279174805","90.383056640625","90.7672576904297","90.90252","91.44877","91.78015","91.85492","92.34077","92.50708","92.98054","93.12084","93.32517","",
"Timor-Leste","TLS","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","","","","","","42.5","","","52.959","","","","","","","","64.21094","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","24.2764701843262","24.7689094543457","25.2809906005859","25.8469200134277","26.6456298828125","27.1097602844238","27.9058208465576","28.7492408752441","29.6677207946777","30.589879989624","31.5853004455566","32.7853813171387","34.0094184875488","35.1547698974609","36.5097618103027","37.5653114318848","38.8409690856934","40.0951614379883","43.068790435791","44.6074600219727","45.8311386108398","46.4190216064453","47.7772789001465","49.7948608398438","51.6439895629883","52.7299385070801","54.1585502624512","55.5528411865234","56.8832817077637","58.2354316711426","58.6138114929199","61.9523086547852","63.2116203308105","","63.9018402099609","64.2690582275391","65.1642303466797","65.1610870361328","66.28048","66.55302","67.2117","67.71737","68.31226","69.24832","67.624","69.08206","69.12166","",
"Tonga","TON","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","99.5255279541016","","","","","","","","","","","","","","","","","","","","98.9755477905273","","","","","","","","","","99.08251","","","","","99.43422","","","","","","","99.47503","",
"South Asia (IDA & IBRD)","TSA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","21.3674602508545","21.3708305358887","22.1063709259033","22.8594093322754","23.6218204498291","24.3665199279785","24.6000308990479","25.8577098846436","26.6507701873779","27.4554996490479","28.273380279541","29.1022396087646","29.9441604614258","29.9343395233154","30.8582592010498","31.7686405181885","32.4329605102539","33.5533294677734","34.4697799682617","35.3998413085938","36.354808807373","37.3318099975586","38.3171310424805","42.8932189941406","43.9023590087891","44.9304313659668","45.7140617370605","46.9660415649414","47.8342895507813","48.8632583618164","48.053050994873","49.336181640625","50.0149192810059","51.6854095458984","52.7036285400391","55.7265","56.84257","57.46891","58.45438","59.46374","60.55537","62.13805","63.05277","63.72935","",
